time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-10-13T13:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T14:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T15:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T16:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T17:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T18:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T19:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T20:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26825.00,midpoint,false
2025-10-13T21:00:00.000Z,0.6100,0.6100,0.6000,0.6100,96.00,26921.00,trade,false
2025-10-13T22:00:00.000Z,0.6100,0.6100,0.6000,0.6100,15.00,26936.00,trade,false
2025-10-13T23:00:00.000Z,0.6100,0.6100,0.6000,0.6100,3.00,26939.00,trade,false
2025-10-14T00:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26939.00,midpoint,false
2025-10-14T01:00:00.000Z,0.6100,0.6100,0.6000,0.6100,3.00,26942.00,trade,false
2025-10-14T02:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26942.00,midpoint,false
2025-10-14T03:00:00.000Z,0.6050,,0.6000,0.6100,0.00,26942.00,midpoint,false
2025-10-14T04:00:00.000Z,0.6100,0.6100,0.6000,0.6200,83.00,27025.00,trade,false
